,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,5MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,30MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA,90MA
2015-09-10,,,,293.86,782.68,842.29,,1199.81,922.65,,,,,679.0,1448.12,875.21,,,,,,611.75,1484.0,564.73,705.0,742.13,1257.17,314.39,,,,,,903.68,,,,,303.78,786.5,880.9,,1287.45,930.98,,,,,681.0,1448.12,875.21,,,,,,616.21,1484.0,564.73,740.0,746.54,1291.16,394.75,,,,,,910.97,,,,,290.39,771.22,802.7,,1197.95,884.92,,,,,665.0,1448.12,854.63,,,,,,600.61,1454.0,553.35,703.0,738.22,1257.17,305.13,,,,,,889.08,,,,,303.78,786.5,859.12,,1279.07,917.75,,,,,681.0,1448.12,870.32,,,,,,615.47,1484.0,555.94,724.0,740.18,1281.72,375.02,,,,,,908.54,,,,,71779.0,5448.0,64459.0,,345825.0,18164.0,,,,,10000.0,1189.0,10305.0,,,,,,20188.0,2100.0,24578.0,165000.0,3064.0,6352.0,2653591.0,,,,,,11100.0,,,,,299.09400000000016,790.1259999999994,884.8540000000014,229.22250000000025,1216.790000000002,902.7560000000001,,,,,677.2,1457.5560000000014,873.4539999999997,,,,,,602.342,1476.6,538.9539999999995,763.1000000000001,739.8820000000011,1253.3859999999997,325.3419999999999,,,,,,907.5680000000018,,,,,363.02033333333355,864.1669999999998,1034.6063333333334,270.2164285714282,1656.3196666666674,855.1596666666669,,,,,781.9333333333333,1665.4760000000035,833.2670000000005,,,,,,603.8673333333337,1549.1666666666667,570.2473333333336,884.8893333333333,842.8826666666668,1373.0273333333355,338.1033333333333,,,,,,1219.902666666667,,,,,399.16211111111113,956.5408888888882,1167.4343333333336,302.69724137930956,1665.7458888888896,837.8456666666667,,,,,866.9555555555555,1895.1487777777763,849.4060000000014,,,,,,628.6235555555556,1606.7666666666667,573.9295555555556,748.1211111111108,923.5629545454559,1380.5945555555588,338.1033333333333,,,,,,1649.862222222222,
2015-09-11,,,,303.91,800.82,853.19,227.5,1255.76,931.47,,,,,680.0,1480.5,870.32,,,,,,627.85,1484.0,563.11,737.5,746.54,1311.95,355.54,,,,,,891.51,,,,,327.22,801.78,888.81,227.5,1289.32,947.64,,,,,707.0,1480.5,871.3,,,,,,636.27,1508.0,564.41,850.0,755.35,1315.72,372.59,,,,,,942.6,,,,,264.1,773.13,852.19,224.05,1239.92,930.49,,,,,680.0,1452.75,859.53,,,,,,604.57,1459.0,559.85,737.5,740.67,1287.39,336.05,,,,,,891.51,,,,,285.18,784.59,887.82,225.03,1271.61,945.19,,,,,703.0,1452.75,870.32,,,,,,631.81,1508.0,560.18,850.0,742.63,1306.28,336.55,,,,,,919.49,,,,,241951.0,3772.0,17074.0,2234.0,243601.0,18572.0,,,,,25800.0,4971.0,11122.0,,,,,,25437.0,8400.0,3379.0,332000.0,6333.0,8470.0,1293122.0,,,,,,12333.0,,,,,294.43200000000013,785.7359999999993,874.7580000000013,225.65000000000026,1229.842000000002,917.4560000000001,,,,,677.6,1439.2360000000012,871.4939999999997,,,,,,605.61,1491.8,542.9259999999995,766.6000000000001,739.590000000001,1262.6419999999996,331.77199999999993,,,,,,904.4060000000018,,,,,357.5850000000002,858.2806666666664,1025.8963333333334,267.4374999999996,1632.3913333333342,862.8526666666669,,,,,775.3,1651.7196666666703,834.0840000000005,,,,,,605.947666666667,1539.9333333333334,568.489666666667,880.556,836.3556666666668,1369.0286666666689,337.9838461538462,,,,,,1193.631666666667,,,,,397.38488888888895,955.331777777777,1163.1233333333337,301.53126436781525,1663.6433333333339,842.7401111111111,,,,,865.7666666666667,1888.9903333333318,849.460555555557,,,,,,628.430888888889,1605.1333333333334,573.3002222222223,750.658222222222,921.5436363636378,1379.1567777777811,337.9838461538462,,,,,,1635.618555555555,
2015-09-14,,,,285.18,784.59,888.81,228.97,1285.58,951.55,,,,,668.0,1452.75,872.28,,,,,,629.09,1509.0,560.18,870.0,744.59,1309.11,343.85,,,,,,931.65,,,,,288.9,811.32,888.81,228.97,1295.85,962.82,,,,,678.0,1476.81,891.88,,,,,,632.06,1539.0,561.16,942.5,753.89,1318.56,409.11,,,,,,992.46,,,,,279.61,783.63,861.1,221.59,1201.69,920.69,,,,,644.0,1415.73,866.39,,,,,,619.18,1457.0,553.35,829.5,744.59,1305.33,342.39,,,,,,931.65,,,,,285.3,785.55,871.0,221.59,1217.54,953.02,,,,,650.0,1476.81,882.08,,,,,,632.06,1463.0,553.35,840.5,749.48,1305.33,401.81,,,,,,987.6,,,,,46777.0,6914.0,12629.0,2640.0,214318.0,42246.0,,,,,116600.0,9727.0,53771.0,,,,,,10901.0,13000.0,11982.0,292800.0,6946.0,5929.0,4950331.0,,,,,,26310.0,,,,,292.72000000000014,783.4459999999993,865.0600000000013,224.54250000000025,1234.1320000000019,930.6840000000002,,,,,671.8,1447.196000000001,873.6499999999996,,,,,,613.784,1484.8,546.3779999999995,775.4000000000002,742.6260000000011,1277.3759999999997,350.2299999999999,,,,,,922.1640000000018,,,,,352.0710000000002,852.8079999999998,1016.4936666666666,264.55321428571386,1604.9206666666676,867.3440000000003,,,,,767.1,1638.7653333333367,834.9336666666672,,,,,,607.9206666666671,1530.8,566.645666666667,875.7946666666667,829.8613333333335,1364.5576666666689,342.54285714285714,,,,,,1166.7930000000001,,,,,395.6571111111112,954.0062222222214,1158.9443333333338,300.29735632183827,1660.3391111111116,848.0972222222222,,,,,863.9666666666667,1883.0581111111096,849.4823333333349,,,,,,628.2217777777779,1602.4222222222222,572.5588888888889,753.3211111111109,919.4770454545469,1377.3411111111145,342.54285714285714,,,,,,1623.5641111111106,
2015-09-15,,,,288.77,786.5,885.84,222.08,1192.37,935.39,,,,,650.0,1525.84,878.15,,,,,,619.68,1484.0,553.35,842.0,765.64,1298.72,392.06,,,,,,965.71,,,,,301.43,801.78,885.84,225.53,1232.45,960.37,,,,,651.0,1525.84,885.01,,,,,,636.52,1484.0,553.35,842.5,766.12,1313.84,432.74,,,,,,965.71,,,,,286.42,786.5,864.07,222.08,1151.34,935.39,,,,,638.0,1443.5,865.41,,,,,,615.71,1424.0,546.83,778.0,751.44,1298.72,359.92,,,,,,929.22,,,,,298.82,801.78,866.04,225.53,1155.08,950.08,,,,,638.0,1443.5,866.39,,,,,,634.04,1440.0,553.35,814.0,758.29,1308.17,368.2,,,,,,935.3,,,,,75811.0,2620.0,7477.0,609.0,356230.0,18980.0,,,,,69000.0,757.0,25100.0,,,,,,13324.0,3200.0,7066.0,151400.0,5311.0,5187.0,5546998.0,,,,,,9455.0,,,,,295.86800000000017,788.9839999999992,872.9760000000012,224.91250000000025,1237.490000000002,942.7360000000002,,,,,669.4,1458.300000000001,873.0599999999997,,,,,,624.928,1476.8,551.9139999999994,796.7000000000002,747.4240000000011,1293.9999999999995,360.6539999999999,,,,,,937.7320000000018,,,,,346.8840000000002,848.131333333333,1007.2553333333333,261.79214285714244,1573.3483333333343,872.7173333333336,,,,,758.9666666666667,1625.9653333333367,835.4890000000006,,,,,,609.0763333333339,1521.5333333333333,564.9643333333336,867.9833333333333,823.8073333333335,1360.464666666669,344.25333333333333,,,,,,1139.4273333333335,,,,,394.0452222222223,952.7336666666658,1155.3481111111114,299.44772727272647,1656.1233333333337,853.3182222222222,,,,,861.8777777777777,1876.5398888888872,849.460555555557,,,,,,628.0043333333334,1599.3222222222223,571.7090000000001,755.9395555555553,917.2602272727287,1375.5780000000034,344.25333333333333,,,,,,1611.8745555555552,
2015-09-16,,,,298.82,806.54,879.91,228.97,1171.85,950.57,,,,,641.0,1443.5,866.39,,,,,,622.4,1440.0,553.35,806.0,759.27,1318.56,382.33,,,,,,945.03,,,,,301.3,822.77,879.91,228.97,1182.11,961.35,,,,,641.0,1443.5,876.19,,,,,,624.13,1451.0,553.35,806.0,766.62,1463.08,411.55,,,,,,983.95,,,,,291.25,806.54,816.56,228.97,1097.27,929.51,,,,,611.0,1434.24,843.85,,,,,,621.66,1425.0,549.76,753.5,758.29,1299.67,368.93,,,,,,945.03,,,,,292.37,818.95,854.17,228.97,1110.32,931.96,,,,,616.0,1434.24,846.79,,,,,,621.66,1429.0,549.76,760.5,758.29,1407.34,378.68,,,,,,955.98,,,,,16937.0,5448.0,38594.0,406.0,359985.0,24695.0,,,,,81900.0,325.0,56628.0,,,,,,8075.0,4000.0,5223.0,182400.0,3064.0,39279.0,1560863.0,,,,,,13566.0,,,,,293.0900000000002,795.4739999999993,867.6300000000014,225.28000000000026,1206.724000000002,939.6000000000001,,,,,657.6,1451.0840000000012,867.1799999999996,,,,,,627.008,1464.8,554.5159999999994,797.8000000000002,749.774000000001,1321.7679999999996,372.05199999999985,,,,,,941.3820000000018,,,,,341.58533333333355,844.2173333333332,997.4236666666667,260.66034482758585,1538.7923333333342,878.4013333333336,,,,,750.3,1611.46866666667,836.1423333333339,,,,,,608.3663333333338,1512.2666666666667,563.3260000000002,859.1666666666666,817.2800000000002,1359.5830000000021,346.40500000000003,,,,,,1114.291666666667,,,,,392.657888888889,951.6836666666659,1151.4220000000003,298.34522727272645,1652.6738888888895,858.229,,,,,859.4888888888889,1870.0626666666649,848.8072222222236,,,,,,627.8997777777779,1596.1,570.9096666666668,758.0377777777776,915.0155681818195,1374.9692222222254,346.40500000000003,,,,,,1601.3607777777775,
2015-09-17,,,,295.1,822.77,866.04,223.06,1128.03,916.28,,,,,618.0,1445.34,837.97,,,,,,619.18,1429.0,553.35,762.5,758.29,1455.52,392.06,,,,,,966.92,,,,,295.1,833.27,867.04,224.55,1180.25,930.98,,,,,630.0,1456.45,867.37,,,,,,628.35,1465.0,557.9,793.0,763.68,1480.08,403.02,,,,,,996.11,,,,,292.74,820.87,822.5,223.06,1111.26,907.46,,,,,615.0,1434.24,825.23,,,,,,608.28,1420.0,553.35,751.5,753.4,1430.96,373.31,,,,,,962.06,,,,,293.24,833.27,852.19,224.05,1175.58,925.1,,,,,618.0,1434.24,861.5,,,,,,628.35,1450.0,557.58,775.0,756.33,1453.63,376.24,,,,,,970.57,,,,,14517.0,6810.0,17681.0,1828.0,229979.0,14286.0,,,,,44600.0,1837.0,29080.0,,,,,,29071.0,5800.0,3379.0,107600.0,1839.0,57489.0,1027435.0,,,,,,12333.0,,,,,290.9820000000002,804.8279999999992,866.2440000000015,225.0340000000002,1186.026000000002,941.0700000000003,,,,,645.0,1448.3080000000011,865.4159999999996,,,,,,629.5840000000001,1458.0,554.8439999999994,808.0000000000002,753.004000000001,1356.1499999999996,372.2959999999998,,,,,,953.7880000000017,,,,,336.5636666666669,841.0993333333331,987.9549999999999,257.97724137931,1508.369000000001,883.7260000000002,,,,,741.5333333333333,1597.24966666667,837.2860000000006,,,,,,608.4736666666671,1504.3666666666666,562.0350000000002,853.1113333333334,810.9973333333335,1360.2443333333354,348.16,,,,,,1090.6153333333336,,,,,391.45922222222225,950.7078888888882,1147.682888888889,297.19249999999914,1650.2603333333338,863.0308888888891,,,,,857.2333333333333,1863.636888888887,848.1974444444458,,,,,,627.9191111111112,1593.2333333333333,570.2514444444446,760.2228888888887,912.7209090909105,1374.958777777781,348.16,,,,,,1589.9819999999997,
2015-09-18,,,,295.1,838.05,852.19,224.05,1147.62,916.28,,,,,620.0,1434.24,854.63,,,,,,632.56,1469.0,563.11,760.0,752.9,1455.52,382.8,,,,,,953.54,,,,,296.09,844.73,861.1,224.55,1173.72,941.27,,,,,629.0,1434.24,877.17,,,,,,632.56,1520.0,563.11,784.5,763.68,1474.41,384.52,,,,,,953.54,,,,,293.24,833.27,843.29,224.05,1124.31,906.97,,,,,615.0,1415.73,845.81,,,,,,619.43,1446.0,553.99,752.0,752.9,1421.51,354.32,,,,,,940.16,,,,,296.09,838.05,861.1,224.55,1157.87,917.75,,,,,622.0,1420.36,859.53,,,,,,621.66,1498.0,556.92,775.0,754.38,1474.41,357.24,,,,,,940.16,,,,,19356.0,4086.0,15862.0,1015.0,204555.0,12857.0,,,,,38900.0,648.0,35303.0,,,,,,10901.0,21400.0,3994.0,73800.0,1021.0,25092.0,510842.0,,,,,,8633.0,,,,,293.16400000000016,815.5199999999992,860.9000000000017,224.9380000000002,1163.278000000002,935.5820000000003,,,,,628.8,1441.830000000001,863.2579999999996,,,,,,627.554,1456.0,554.1919999999994,793.0000000000002,755.354000000001,1389.7759999999996,376.43399999999986,,,,,,957.9220000000017,,,,,332.3603333333336,838.3629999999997,978.7169999999999,255.41344827586173,1478.723000000001,889.3773333333336,,,,,733.8666666666667,1583.43166666667,838.2986666666673,,,,,,608.9113333333338,1497.1,560.5376666666668,848.778,805.4656666666668,1361.5983333333354,348.6644444444444,,,,,,1066.8170000000002,,,,,390.54711111111106,949.8064444444439,1144.0646666666669,296.0734090909082,1647.9296666666671,867.7402222222223,,,,,855.1222222222223,1857.2316666666648,847.5657777777791,,,,,,627.6770000000001,1591.2777777777778,569.5642222222224,762.5839999999998,910.4873863636378,1375.5465555555588,348.6644444444444,,,,,,1578.6707777777774,
2015-09-24,,,,293.36,821.82,832.39,223.56,1119.65,924.61,,,,,612.0,1415.73,862.48,,,,,,619.18,1450.0,563.11,753.5,763.68,1464.02,354.32,,,,,,906.11,,,,,293.36,828.51,848.23,223.56,1165.33,924.61,,,,,614.0,1415.73,870.32,,,,,,619.18,1501.0,563.76,798.5,763.68,1464.02,354.32,,,,,,913.41,,,,,284.07,812.28,816.56,223.56,1113.12,862.38,,,,,605.0,1415.73,852.68,,,,,,606.8,1440.0,555.3,752.0,744.59,1415.84,326.07,,,,,,906.11,,,,,284.07,812.28,846.26,223.56,1113.12,881.98,,,,,605.0,1415.73,869.34,,,,,,608.04,1490.0,556.28,789.0,744.59,1443.24,336.05,,,,,,906.11,,,,,11291.0,9324.0,9598.0,203.0,147062.0,15102.0,,,,,24000.0,216.0,6020.0,,,,,,4845.0,17900.0,2458.0,61000.0,1634.0,28692.0,319482.0,,,,,,10277.0,,,,,292.9180000000002,820.8659999999991,855.9520000000017,225.3320000000002,1142.394000000002,921.3740000000001,,,,,619.8,1429.614000000001,860.7099999999997,,,,,,622.75,1461.4,554.7779999999995,782.7000000000002,754.376000000001,1417.3579999999997,363.28199999999987,,,,,,941.6240000000016,,,,,327.9423333333335,835.404333333333,966.9719999999998,252.8665517241376,1445.410000000001,892.3173333333336,,,,,726.0333333333333,1571.0323333333367,839.5076666666672,,,,,,607.9373333333339,1489.2333333333333,558.6716666666669,843.6893333333334,799.4283333333335,1361.063000000002,348.0005263157895,,,,,,1043.586666666667,,,,,389.5635555555556,948.5549999999993,1140.1056666666668,294.8982954545446,1644.2110000000005,872.0521111111111,,,,,852.8222222222222,1850.8572222222206,847.4678888888902,,,,,,627.3193333333335,1589.4555555555555,568.9096666666668,764.906222222222,908.7129545454559,1376.1028888888923,348.0005263157895,,,,,,1567.3325555555552,
2015-09-25,,,,296.47,806.54,822.5,221.59,1114.05,853.56,,,,,605.0,1415.73,854.63,,,,,,608.04,1492.0,558.23,789.0,745.07,1449.85,336.3,,,,,,890.3,,,,,300.06,814.18,839.32,233.9,1165.33,869.24,,,,,610.0,1437.94,871.3,,,,,,614.23,1600.0,558.23,828.0,753.89,1467.8,345.79,,,,,,900.03,,,,,284.69,806.54,822.5,221.59,1114.05,852.58,,,,,590.0,1415.73,854.63,,,,,,600.61,1492.0,555.94,772.0,742.63,1442.29,322.91,,,,,,890.3,,,,,285.18,814.18,837.35,233.9,1165.33,865.32,,,,,597.0,1437.94,868.35,,,,,,600.61,1600.0,555.94,788.0,743.61,1464.02,327.54,,,,,,896.38,,,,,20969.0,2620.0,13235.0,1218.0,128505.0,19388.0,,,,,50500.0,1297.0,6224.0,,,,,,12517.0,50000.0,1536.0,90400.0,5516.0,19692.0,262402.0,,,,,,7811.0,,,,,290.19000000000017,823.3459999999992,850.2140000000018,227.00600000000023,1144.444000000002,904.4220000000001,,,,,611.6,1428.502000000001,861.1019999999996,,,,,,616.0640000000001,1493.4,555.2959999999995,777.5000000000002,751.4400000000011,1448.5279999999998,355.14999999999986,,,,,,933.8400000000016,,,,,323.5613333333335,832.6046666666664,954.6989999999997,250.70999999999967,1414.5833333333346,892.3826666666669,,,,,717.5,1558.571333333337,840.7490000000005,,,,,,607.0706666666672,1485.0333333333333,556.9026666666668,839.5113333333334,793.5376666666668,1361.4410000000018,346.9775,,,,,,1027.2483333333337,,,,,388.43388888888893,947.3035555555548,1136.2016666666668,293.9079545454537,1640.1815555555559,875.678,,,,,850.3888888888889,1844.9659999999983,847.9578888888902,,,,,,626.8515555555557,1588.7222222222222,568.2803333333335,767.0228888888887,906.4822727272741,1376.9530000000034,346.9775,,,,,,1556.7241111111107,
2015-09-28,,,,285.56,806.54,841.3,,1165.33,865.32,,,,,600.0,1416.66,867.37,,,,,,615.71,1621.0,551.72,808.0,762.7,1397.9,342.14,,,,,,896.38,,,,,291.25,816.09,876.94,,1231.52,911.38,,,,,610.0,1428.69,875.21,,,,,,616.7,1691.0,551.72,848.5,763.68,1435.68,345.07,,,,,,912.19,,,,,285.56,806.54,841.3,,1154.14,857.48,,,,,596.0,1413.88,848.75,,,,,,595.4,1557.0,550.09,789.5,754.87,1397.9,335.33,,,,,,896.38,,,,,288.9,815.14,874.96,,1211.95,911.38,,,,,610.0,1428.69,853.65,,,,,,616.7,1557.0,551.72,847.5,763.68,1428.12,344.34,,,,,,904.89,,,,,15324.0,1990.0,9295.0,,226760.0,15307.0,,,,,27700.0,1189.0,38976.0,,,,,,15343.0,93800.0,10446.0,93200.0,2247.0,16940.0,165080.0,,,,,,4111.0,,,,,289.4960000000002,822.5839999999993,854.3720000000018,226.51500000000027,1164.770000000002,900.3060000000002,,,,,610.4,1427.3920000000012,862.4739999999996,,,,,,615.0720000000001,1519.0,555.6879999999994,794.9000000000002,752.5180000000012,1452.6839999999997,348.2819999999998,,,,,,923.6220000000015,,,,,319.5936666666668,829.9636666666664,944.735333333333,249.09428571428538,1382.980000000001,893.5260000000002,,,,,709.4,1546.4806666666702,842.0883333333338,,,,,,605.3780000000006,1479.3333333333333,555.3186666666668,838.9833333333333,787.9896666666668,1360.4963333333353,346.8519047619048,,,,,,1012.8963333333337,,,,,387.4418888888889,945.9672222222215,1132.7264444444447,293.5618390804589,1636.6908888888895,878.726888888889,,,,,848.1555555555556,1838.9719999999984,848.360777777779,,,,,,626.4965555555557,1587.6333333333334,567.5824444444446,769.8006666666665,904.2014772727285,1377.2048888888924,346.8519047619048,,,,,,1545.2102222222218,
2015-09-29,,,,285.18,800.82,860.11,233.41,1193.29,906.97,,,,,604.0,1406.48,872.28,,,,,,619.18,1477.0,543.58,827.5,768.58,1416.79,340.2,,,,,,887.87,,,,,285.3,820.87,860.11,233.41,1199.81,906.97,,,,,607.0,1406.48,880.12,,,,,,624.13,1519.0,553.35,835.0,768.58,1416.79,340.2,,,,,,890.3,,,,,268.44,796.05,826.46,225.03,1122.45,832.98,,,,,594.0,1370.39,857.57,,,,,,616.7,1436.0,537.07,793.0,734.8,1347.84,323.88,,,,,,858.68,,,,,270.68,818.95,856.16,227.5,1129.9,846.7,,,,,596.0,1374.09,862.48,,,,,,618.69,1475.0,546.51,802.0,736.26,1359.18,323.88,,,,,,865.97,,,,,33067.0,2620.0,16165.0,3655.0,227296.0,29389.0,,,,,15400.0,1405.0,8979.0,,,,,,4038.0,30000.0,12596.0,112400.0,7558.0,20963.0,133049.0,,,,,,12333.0,,,,,284.9840000000002,819.7199999999993,855.1660000000018,227.37750000000028,1155.6340000000023,884.626,,,,,606.0,1415.3620000000014,862.6699999999997,,,,,,613.1400000000001,1524.0,553.4739999999995,800.3000000000002,748.5040000000012,1433.7939999999996,337.80999999999983,,,,,,902.7020000000017,,,,,315.2456666666668,826.7819999999997,933.848333333333,246.66749999999965,1358.679000000001,892.0886666666669,,,,,700.6333333333333,1533.21766666667,844.1140000000006,,,,,,605.0150000000006,1470.5,553.5176666666667,837.4386666666667,780.9403333333335,1357.1906666666687,345.8077272727273,,,,,,999.679666666667,,,,,385.9306666666667,944.5459999999991,1128.9433333333336,292.4920689655164,1632.3402222222228,881.4600000000002,,,,,845.5666666666667,1832.2891111111096,848.9488888888901,,,,,,626.2076666666668,1586.2444444444445,566.898888888889,772.3599999999998,901.4561363636375,1376.5543333333367,345.8077272727273,,,,,,1533.6693333333328,
2015-09-30,,,,266.71,804.64,849.22,222.08,1149.47,866.79,,,,,596.0,1378.72,877.17,,,,,,618.69,1489.0,551.72,830.0,753.4,1376.18,331.19,,,,,,856.24,,,,,272.9,820.87,866.04,222.08,1158.8,868.75,,,,,613.0,1387.98,877.17,,,,,,645.93,1505.0,551.72,830.0,755.85,1407.34,348.23,,,,,,875.7,,,,,262.98,804.64,846.26,221.09,1121.51,855.03,,,,,596.0,1375.02,860.52,,,,,,618.69,1434.0,537.39,790.0,753.4,1376.18,328.75,,,,,,851.38,,,,,263.61,820.87,860.11,222.08,1123.37,855.03,,,,,604.0,1387.98,873.26,,,,,,642.46,1469.0,548.46,799.5,755.85,1395.06,343.11,,,,,,863.54,,,,,78231.0,1048.0,10406.0,1625.0,156609.0,12245.0,,,,,16700.0,432.0,21937.0,,,,,,12718.0,26100.0,5530.0,87600.0,1021.0,6987.0,197931.0,,,,,,15622.0,,,,,278.4880000000002,816.2839999999993,854.9680000000017,226.76000000000028,1148.7340000000022,872.082,,,,,602.4,1408.8860000000013,865.4159999999998,,,,,,617.3000000000002,1518.2,551.7819999999995,805.2000000000002,748.7980000000013,1417.9239999999998,334.9839999999998,,,,,,887.3780000000017,,,,,310.49666666666684,824.141333333333,922.7629999999997,244.08214285714251,1335.6830000000011,888.7570000000002,,,,,693.1,1520.4176666666701,846.1070000000004,,,,,,606.3770000000005,1467.4333333333334,552.0526666666667,832.7,775.2616666666668,1355.018000000002,345.6904347826087,,,,,,989.3010000000003,,,,,384.58200000000005,943.1036666666658,1125.3031111111113,291.36574712643596,1628.0518888888894,883.3492222222224,,,,,843.1555555555556,1825.421333333332,849.6458888888901,,,,,,626.1415555555557,1584.7111111111112,566.1973333333335,774.7988888888887,898.7943181818194,1376.5123333333368,345.6904347826087,,,,,,1522.1824444444442,
2015-10-01,,,,272.53,818.0,845.26,222.08,1134.56,852.09,,,,,604.0,1397.22,873.26,,,,,,651.38,1440.0,551.72,818.0,772.0,1405.45,350.43,,,,,,880.57,,,,,272.53,830.4,866.04,233.9,1221.28,872.18,,,,,607.0,1406.48,875.21,,,,,,668.72,1469.0,551.72,819.0,772.0,1405.45,353.35,,,,,,887.87,,,,,269.43,817.05,845.26,221.59,1134.56,852.09,,,,,596.0,1375.94,868.35,,,,,,646.43,1440.0,550.09,791.0,772.0,1388.45,339.7,,,,,,859.89,,,,,272.53,830.4,864.07,225.53,1177.46,865.32,,,,,599.0,1375.94,874.23,,,,,,668.72,1456.0,550.09,797.5,772.0,1398.84,349.93,,,,,,887.87,,,,,46777.0,2200.0,6668.0,3858.0,186107.0,7347.0,,,,,15200.0,973.0,1020.0,,,,,,29474.0,4000.0,4916.0,80200.0,1430.0,6247.0,183148.0,,,,,,10277.0,,,,,276.18000000000023,819.9079999999992,858.5300000000016,227.25250000000028,1161.6020000000021,868.75,,,,,601.2,1400.9280000000012,866.3939999999999,,,,,,629.4360000000003,1511.4,550.5439999999995,806.9000000000002,754.2800000000012,1409.0439999999999,337.7599999999998,,,,,,883.7300000000017,,,,,306.27266666666685,821.7229999999997,912.535333333333,241.83107142857105,1315.8886666666679,884.1186666666669,,,,,685.3333333333334,1506.1676666666701,847.1846666666671,,,,,,608.7216666666671,1466.6,550.7833333333334,829.672,770.6766666666667,1352.9396666666685,345.8670833333333,,,,,,980.2603333333336,,,,,383.35300000000007,941.7672222222214,1121.3990000000003,290.2790804597693,1624.4058888888892,885.5923333333335,,,,,840.6666666666666,1818.5636666666655,850.3754444444455,,,,,,626.3204444444444,1583.2111111111112,565.5426666666668,777.2339999999998,896.4134090909102,1376.4598888888922,345.8670833333333,,,,,,1510.6145555555552,
2015-10-02,,,,272.53,820.87,852.19,221.59,1155.08,857.48,,,,,596.0,1387.98,873.26,,,,,,682.59,1479.0,553.35,797.5,754.87,1405.45,349.93,,,,,,875.7,,,,,272.53,838.05,867.04,226.52,1188.63,874.63,,,,,601.0,1444.42,873.26,,,,,,692.0,1513.0,553.35,809.0,761.72,1412.07,350.67,,,,,,883.0,,,,,266.58,820.87,846.26,221.59,1144.81,857.48,,,,,594.0,1383.35,861.5,,,,,,682.09,1452.0,551.06,791.0,754.87,1389.4,339.7,,,,,,870.84,,,,,268.81,838.05,867.04,223.06,1148.55,872.18,,,,,598.0,1423.13,861.5,,,,,,684.57,1481.0,551.72,803.0,761.72,1402.62,340.92,,,,,,870.84,,,,,58068.0,1362.0,4849.0,609.0,126252.0,9388.0,,,,,13000.0,10266.0,3367.0,,,,,,56122.0,9400.0,2765.0,47600.0,1021.0,7412.0,92806.0,,,,,,6989.0,,,,,272.90600000000023,824.6819999999992,864.4680000000014,224.54250000000027,1158.2460000000024,870.1220000000001,,,,,601.4,1397.9660000000015,865.0239999999998,,,,,,646.2280000000003,1487.6,549.6999999999996,809.9000000000002,757.9020000000012,1396.764,340.4359999999998,,,,,,878.6220000000018,,,,,301.5733333333335,819.464333333333,903.4626666666663,239.49178571428533,1295.4720000000011,880.4440000000002,,,,,677.2,1493.3053333333366,848.6550000000004,,,,,,611.5533333333339,1464.6333333333334,549.6010000000002,826.3833333333333,765.4873333333334,1350.3893333333353,345.6692,,,,,,968.3410000000003,,,,,382.1377777777778,940.5794444444438,1117.3188888888892,289.10735632183827,1620.0242222222225,886.8227777777778,,,,,838.2222222222222,1812.0966666666654,850.9635555555566,,,,,,626.3314444444445,1581.7777777777778,564.844777777778,779.6933333333332,893.804431818183,1376.5858888888922,345.6692,,,,,,1498.2628888888887,
